paper_id,title,tldr,abstract,year
153570692,Preferred Bidders' Curse in a Simultaneous Ascending Auction with a Case Study on an Australian Broadband Spectrum Auction,We try shedding light on the two popular questions on spectrum licensing auctions. We try shedding light on the two popular questions on spectrum licensing auctions.,"In this paper we try shedding light on the two popular questions on spectrum licensing auctions: [1] whether any geographical synergies between licences can be detected, and if so, what would be possible alternatives and pros and cons thereof, and [2] whether the provision of entrants-only licences truly serve to protect new (hence less established) entrants and encourage their participation. Our empirical analysis on [1] is mixed and inconclusive, leaving some concerns on the broadly adopted auction mechanism that ignores any potential synergistic interlink between geographically adjacent licences. The Australian data also serves to cast a fresh doubt against [2], which we follow up by a simple theoretical discussion.",2000.0
153570733,SUBSIDY TO NUCLEAR POWER THROUGH PRICE-ANDERSON LIABILITY LIMIT,The Price-Anderson Act placed a limit of $560 million on the liability of nuclear power plant operators for accidental damages. The value of the subsidy was $60 million per reactor year before 1982 but then dropped to $22 million per reactor year.,"Between 1959 and 1982, the Price-Anderson Act placed a limit of $560 million on the liability of nuclear power plant operators for accidental damages. This limit grew to $7 billion due to the 1988 amendments to the act. This paper using insurance premiums charged for the first $160 million of coverage and the Nuclear Regulatory Commission's estimate of the probability of a worst-case loss, models the distribution of damages with a log-logistic density function. The study finds that the value of the Price-Anderson subsidy was $60 million per reactor year before 1982 but then dropped to $22 million per reactor year following the 1988 amendments. Copyright 1990 Western Economic Association International.",1990.0
153570952,Biogas/photovoltaic hybrid power system for decentralized energy supply of rural areas,The absence of modern techniques and the lack of resource planning places a great burden on the environment. The paper introduces the concept of an alternative Hybrid Power System that combines photovoltaic modules and digesters fuelled by goat manure as the basis for rural sustainable development.,"Biomasses created from natural resources such as firewood, charcoal and forest crops are still the main source of energy in many communities in the developing countries of the world. The absence of modern techniques, in terms of energy conversion and the lack of resource planning, places a great burden on the environment, not only in terms of deforestation but the polluting residual emissions created by the burning of such fuels. Even in some developed countries, it is possible to find rural areas that have no access to the conventional national electrical grid. The lack of this facility is detrimental to the social and economic development of any country or community. Renewable energy systems have been used in many cases to mitigate these problems. The present paper introduces the concept of an alternative Hybrid Power System configuration that combines photovoltaic modules and digesters fuelled by goat manure as the basis for rural sustainable development. Attention is drawn to the Northeast Region of Brazil, one of the largest semi-arid regions in a single country. The regional conditions of Northeast of Brazil are not unique, suggesting that other countries of a similar nature would benefit from the same energy system.",2010.0
153570993,Union Diversification and the Battle for Recognition in the Travel Agency Industry,The ACTU has targeted service industries and those dominated by women as areas of potential membership growth. This paper employs a dialectical approach to analyze the unions' campaign to organize the travel agency industry.,"As a strategy to halt the decline in union membership, the ACTU has targeted service industries and those dominated by women as areas of potential membership growth. The attempts by the Australian Shipping and Travel Officers' Association (ASTOA) and the Federated Clerks' Union (FCU) to organize the travel agency industry demonstrate the problems faced by unions in moving into such traditionally neglected areas. Despite low membership in the industry, and opposition from both the peak employer organization, the Australian Federation of Travel Agents (AFTA), and the FCU, ASTOA has recently been successful in obtaining a consent award covering a small number of companies. This paper employs a dialectical approach to analyze the unions' campaign to organize the industry; the recruitment problems they faced; inter-union rivalries and AFTA strategies to retain control of the industry.",1990.0
153571102,Energy trade as a confidence-building measure between India and Pakistan: a study of the Indo-Iran trans-Pakistan pipeline project,The energy trade between India and Pakistan has enormous potential to lock them into an irreversible economic interdependence. The energy trade between India and Pakistan has enormous potential to lock them into an irreversible economic interdependence.,"Abstract To date, there has been no confidence-building measure capable of locking India and Pakistan into an irreversible relationship and acting as a powerful catalyst for bilateral development, prosperity and regional stability. In the absence of mutual trust, confidence and cooperation between these two countries, it becomes imperative to identify potential areas of cooperation to reduce threat perceptions in the region. Although the economic relationship alone does not play a pivotal role in strengthening the foundation on which the political relationship is built, it could be argued that economic factors have a considerable leverage in influencing the political relationship. In this regard, a focus on energy trade gains significant attention. The energy trade between India and Pakistan has enormous potential to lock them into an irreversible economic interdependence, thereby reinforcing their efforts to intensify relations in other potential areas of cooperation. This paper is an effort to identify ...",2005.0
153571262,Boards and Sustainability: the Contingent Influence of Director Interlocks on Corporate Environmental Performance,This paper highlights the importance of a firm's board with respect to sustainability issues. The study utilizes insights from a resource-based view and research on social capital to demonstrate that the environmental performance of a firm is also influenced by the difficult-to-imitate capabilities that are embedded in the network relationships of its directors.,"This paper highlights the importance of a firm's board with respect to sustainability issues by analysing the relationship between director interlocks, i.e. directors who simultaneously belong to the boards of directors of several companies, and a firm's environmental performance. The previous literature has focused on the influence of firm-level resources on corporate environmental performance. This study utilizes insights from a resource-based view and research on social capital to demonstrate that the environmental performance of a firm is also influenced by the difficult-to-imitate capabilities that are embedded in the network relationships of its directors. Our results support a contingency perspective of the social capital theory that finds that director interlocks are positively connected with the environmental performance of a firm in two specific situations: (1) when the firm is linked to a larger parent company and (2) in cases of low and high levels of interlock diversity. Copyright © 2013 John Wiley & Sons, Ltd and ERP Environment.",2015.0
153571598,Do organized leisure activities for children encourage car-use?,This paper presents findings from a nationwide survey in Norway that focuses on children's mobility. Sports pursuits and music are the most popular and car is the main transport mode to these activities. Families who live in the larger cities have less access to a car than families living in other places.,"Unlike school trips, the leisure activities of children and transport to these activities have received relatively little attention. Organized activities have increased and the immediate neighbourhood is not always the most appropriate or desirable area to play in or carry out various leisure activities. This paper presents findings from a nationwide survey in Norway that focus on children's mobility. The results suggesting that a large proportion of children 6-12 years participate in organized leisure activities - sporting pursuits and music being the most popular and car is the main transport mode to these activities. The car share is higher than for school trips. The analysis indicates that children, particularly in these age groups, have parents with at least one car and who use the car for most purposes. Families who live in the larger cities have less access to a car than families living in other places, and this is reflected in the transport mode when children are escorted to leisure activities. Although distance to activities and children's age are important for car-use, parents travel habits also have an impact on mode choice for these purposes.",2009.0
153571655,The Retail Buyer and the Robinson-Patman Act,The Robinson-Patman Act has confused even the most acute legal minds. The author outlines three general approaches open to the buyer.,"Every retail buyer must work under the cloud of the Robinson-Patman Act, a law that has confused even the most acute legal minds. The author outlines three general approaches open to the buyer.",1967.0
153571673,Housing and the Migration Turnaround in Ireland,The migration turnaround comprised less outward migration and a strong inflow. Northern Ireland had net migration loss during the 1990s and lower growth in housing demand.,"This article examines how changing patterns of migration in Ireland affected housing markets. It identifies a dramatic migration turnaround in the Republic of Ireland as net migration loss was replaced by high levels of net inward migration after 1996. The migration turnaround comprised less outward migration and a strong inflow, including return migrants (first and second generation) and overseas-born non-citizen immigrants. The migration turnaround resulted in greater ethnic diversity and, combined with other economic and demographic changes, boosted already-growing housing demand. Northern Ireland, by way of contrast, had net migration loss during the 1990s and lower growth in housing demand.",2005.0
153572226,Chaos and complexity in development,The paper outlines some main features of chaos theory. Examples of chaotic systems in society and the environment are given.,"SUMMARY The paper outlines some main features of chaos theory. Examples of chaotic systems in society and the environment are given. Spontaneous interaction of components, without being planned or directed, is known as ‘self-organising behaviour’. Chaos is an essential aspect of this self organisation, occurring in many forms. A chaotic system is defined as one that shows sensitivity to initial conditions. If the errors relative to the initial conditions become too great, the system will eventually collapse. Development projects are sensitive to such initial conditions. In particular, two examples in development are outlined in some detail and commented upon. One is the occurrence of a project promoting self-organising systems among the poorest of the poor. The other outlines how rehabilitation after resettlement in a power project has transgressed the ‘edge of chaos’ socio-emotionally, in spite of the socioeconomic development being good.",2001.0
153572875,Key drivers investment decision-making process for fund managers of a large bank,We develop a new methodology to analyse data from direct interviews with fund managers of a large bank. This is an exploratory analysis of some of the main variables underpinning the investment decision process.,"How important are the experience, the education and the incentives to fund managers? Do they rely more on financial information from the markets and financial statements or do they take a more personal subjective approach. Is the number of clients correlated with the satisfaction of incentives provided to fund managers? We develop a new methodology to analyse data from direct interviews with fund managers of a large bank. This is an exploratory analysis of some of the main variables underpinning the investment decision process as observed on the action of the actors, the fund managers, and not on the performance results in money terms.",2008.0
153574022,Does it matter how monetary policy is implemented,"Implicitly, monetary base assumes that the effects of changes in reserve requirements are identical to those in high-powered money. Theory does not generally support the prediction that the two policy tools will have the same economic effects.","Abstract In the U.S., existing monetary base measures add an adjustment factor for changes in reserve requirement ratios to high powered money. Implicitly, the monetary base assumes that the economic effects of changes in reserve requirements are identical to those due to changes in high-powered money. Theory, however, does not generally support the prediction that the two policy tools will have the same economic effects. Structural VARs are estimated to compare the short-run paths of inflation and output growth under two different types of policy shocks. In doing so, this analysis gives one a measure of the costs associated with this implicit equivalence assumption. The evidence is consistent with the hypothesis that the Federal Reserve at least partially offsets reserve requirement changes with open market operations and the hypothesis that dynamic explanations of macroeconomic variables are improved by separating reserve requirement changes from other monetary policy moves.",1995.0
153574066,Competing based on the customer's hierarchy of needs,This article outlines the stages of the customer-supplier relationship. It provides guidelines for companies that want to improve their performance.,"Even when companies improve their performance, they often have difficulty achieving real competitive advantage. In the face of often astounding operational improvements, most customers just don't seem very excited. ::: ::: ::: ::: The reason? Customers have largely been excluded from improvement efforts to date. For companies to better performance in ways that matter to their customers, they must know why customers buy from them in the first place. And once they do, why they keep coming back. This represents a shifting heirarchy of needs that often escapes the notice of companies trying to gain advantage in today's marketplace. This article outlines the stages of the customer-supplier relationship and provides guidelines for companies that want to improve their performance in ways that will make their customers sit up and take notice.",1995.0
153574265,"Souvenir sellers and perceptions of authenticity – The retailers of Hội An, Vietnam","This paper is based on interviews with 25 souvenir retailers in the UNESCO World Heritage site of Hoi An, Vietnam. It uses a thematic and content analysis aided by the use of textual analysis software to identify dichotomous and holistic perceptions. They seek to sell souvenirs perceived as authentic of Hoi An, yet source both nationally and locally.","Authenticity has long been a theme within the tourism literature, but relatively little has been written about the attitudes of souvenir retailers. This paper, based on a combination of case study and micro-ethnographic approaches, reports findings derived from interviews with 25 souvenir retailers in the UNESCO World Heritage site of Hoi An, Vietnam. It uses a thematic and content analysis aided by the use of textual analysis software to identify dichotomous yet holistic perceptions on the part of the retailers. They seek to sell souvenirs perceived as authentic of Hoi An, yet source both nationally and locally. The items are thus representative of Hoi An and Vietnam, and these attitudes can be justified by an appeal to the past trading heritage of the ancient city. The retailers also perceive tourists as potential ‘prosumers’ who create their own experiential authenticity.",2014.0
153574542,P’yŏngyang — ancient and modern —the capital of North Koreangyang — ancient and modern —the capital of North Korea,"P’yongyang was one of the largest cities in Asia, second only to the imperial capital of China. Its reconstruction since the Korean War has made it one of the most striking examples of socialist city planning.","The capital of the Democratic People’s Republic of Korea (North Korea) is both the oldest and the newest settlement in Korea. The basic concepts in its early urban development made it the model for Korean cities of later ages. In the 6th and 7th century AD P’yongyang was one of the largest cities in Asia, second only to the imperial capital of China, but it later declined. It partly recovered its former position when it became the capital of North Korea after World War II. Its reconstruction since the Korean War has made it one of the most striking examples of socialist city planning.",1990.0
153574552,Judicial Disqualification in Alaska Courts,The Article explains that Alaska judicial disqualification law is derived from two conflicting doctrines: one recognizing that judges have a duty to sit unless there is a concrete showing of bias. Disqualification for cause requires disqualification in cases where tangible evidence of bias is shown. Peremptory disqualification allows each party to disqualify the judge once during the proceeding.,"This Article discusses the various statutory provisions, judicial rules, and ethics provisions that affect judicial disqualification in Alaska courts. The Article explains that Alaska judicial disqualification law is derived from two conflicting doctrines: one recognizing that judges have a duty to sit unless there is a concrete showing of bias, and the other granting parties a broad “right of disqualification.” As a result, there are three ways in which judicial disqualification operates in Alaska. Disqualification for cause requires disqualification in cases where tangible evidence of bias is shown. Peremptory disqualification allows each party to disqualify the judge once during the proceeding, provided that the party acts in good faith. Finally, various provisions of the Alaska Code of Judicial Conduct instruct judges to disqualify when circumstances make them unable to decide the case impartially.",2000.0
153574800,Value at risk estimation by quantile regression and kernel estimator,The quantile regression method can generate VaR estimates without distributional assumptions. Empirical application of worldwide stock indices is conducted and confirms the proposed approach outperforms others.,"Risk management has attracted a great deal of attention, and Value at Risk (VaR) has emerged as a particularly popular and important measure for detecting the market risk of financial assets. The quantile regression method can generate VaR estimates without distributional assumptions; however, empirical evidence has shown the approach to be ineffective at evaluating the real level of downside risk in out-of-sample examination. This paper proposes a process in VaR estimation with methods of quantile regression and kernel estimator which applies the nonparametric technique with extreme quantile forecasts to realize a tail distribution and locate the VaR estimates. Empirical application of worldwide stock indices with 29 years of data is conducted and confirms the proposed approach outperforms others and provides highly reliable estimates.",2013.0
153574869,New Vocationalism in the United States: Potential Problems and Outlook.,"The paper sets forth a vision of a new vocationalism that integrates academic and occupational curriculum. The paper explains the rationale, analyzes existing evidence, analyzes obstacles, and discusses the prospects for these changes.","Abstract This paper was written in 1992, while Benson was Director of NCRVE. It sets forth a vision of a “new vocationalism” that integrates academic and occupational curriculum, combines classroom instruction with work-based learning, and connects secondary with post-secondary education. The paper explains the rationale, summarizes existing evidence, analyzes obstacles, and discusses the prospects for these changes. (Ed. note: The ideas presented here were subsequently embodied in the federal School-to-Work Opportunities Act of 1994.)",1997.0
153575878,When culture meets trade: Screen quota in Korea,"Using a multi-stakeholder model, the paper analyzes who the key players are, what interests they represent, and how much influence they wield to force the outcome to their preference. The forecasted domestic equilibrium is biased toward the status quo or the long-term phase out, which is apparently unacceptable to the U.S. in the negotiations of the bilateral investment treaty.","This paper probes into what goes behind the publicly-stated dichotomy of “cultural diversity” versus “pro-competition” in the domestic battle of screen quota. Using a multi-stakeholder model, the paper analyzes who the key players are, what interests they represent, and how much influence they wield to force the outcome to their preference. The forecasted domestic equilibrium is biased toward the status quo or the long-term phase out, which is apparently unacceptable to the U.S. in the negotiations of the bilateral investment treaty (BIT). Consequently, the stalemate of the BIT negotiations is only natural and reasonable. The forecasting model used in this paper offers several important directions and guidelines for such strategy as the timing of decision-making, coalition building and issue linkage.",2002.0
153576492,Financial Centers And Portfolio Performance: Evidence From An Emerging Market,"Portfolio of firms headquartered in Mumbai, the main financial center of the country, outperform portfolio of firms headquartered in other cities. We argue that firms headquartered in the financial center have better information environment than other firms.","How does location of a firm’s headquarter effect its performance? This paper answers this question by using the data from India. This paper shows that portfolio of firms headquartered in Mumbai, the main financial center of the country, outperform portfolio of firms headquartered in other cities. Our results show that average returns, Sharp ratios, Farinelli and Tibiletti ratio, and CAPM alphas for portfolios comprising of firms headquartered in Mumbai are higher than their counterpart portfolios comprising of firms headquartered in other cities. We argue that firms headquartered in the financial center have better information environment than other firms. One of the channels via which improvement in information environment takes place is the clustering of firms in the financial center. We believe that, for any given level of resources, it is relatively cost effective for stock market participants to expend their resources on clustered firms to obtain value relevant information than on dispersed firms, thereby improving information environment of firms headquartered in the financial centers relative to other firms. Our arguments claim that better information environment of firms headquartered in the financial centers helps in maintaining investors’ confidence.",2013.0
153576963,Quality manager involvement and quality performance,"Tests empirically the quality manager’s effect on the quality performance of a firm. Results strongly suggest quality managers’ main focus must be on the quality field, though they may perceive their involvement in related fields could contribute significantly to the quality performance of their organizations.","As the importance of quality managers has dramatically increased in the past two decades, it has been suggested that management of the quality function requires expertise in areas other than the quality field itself. Nevertheless, to date, extensive research has not been directed towards identifying the expertise required of a quality manager or the day‐to‐day functions which will enhance the manager’s ability to succeed. Tests empirically the quality manager’s effect on the quality performance of a firm, depending on the manager’s involvement in: strictly the quality field; quality‐related fields; and other functions. A cross‐sectional mail survey was employed and a causal model was developed to test seven propositions using path analysis (OLS). Results strongly suggest that quality managers’ main focus must be on the quality field, though they may perceive that their involvement in related fields could contribute significantly to the quality performance of their organizations.",1997.0
153576973,Income Distribution and the Optimal Provision of Local Public Goods,"The analysis is based on a two-type model, where the local residents can be either high income earners or low income earners. Local provision is assumed to reflect the actions of a benthamite planner giving equal weight to the utilities of all inhabitants.","This paper analyzes how the distribution of gross income among residents in a locality affects the local provision of public goods. The analysis is based on a two-type model, where the local residents can be either high income earners or low income earners. Local provision is assumed to reflect the actions of a benthamite planner giving equal weight to the utilities of all inhabitants. In this framework, three factors turn out to be particularly important for how the distribution of private income across local residents effects the local provision of public goods: (i) the local means of redistribution and taxation, (ii) the particular form of the local residents' utility functions and (iii) migration across localities.",1999.0
153577298,"The Role of Corporate, Professional, and Personal Networks in the Provision of Offshore Financial Services","I will analyze the roles played by corporate, professional, and personal networks in the creation of a superior reputation among competing financial centers.","In a small island offshore financial center (OFC), different kinds of networks influence the provision of financial services. In this paper I will analyze the roles played by corporate, professional, and personal networks in the creation of a superior reputation among competing OFCs. Empirical evidence has shown that the success of an OFC is driven by appropriate financial regulation and supervision addressing the critical precepts of reputation and trust . Such spatially focused regulation can be created by networks of professional associations such as banking or insurance associations interacting with public sector officials on a regular basis. Continued growth of an OFC occurs through marketing efforts of both corporate and personal networks. The dynamic nature of these networks and their social structure encompassing power and gender relations will be explored.",1999.0
153578536,The Present Value Issue in a Sequential Selection Problem,"In the context of capital budgeting, we establish a decision criterion which is more refined than the KY case. The refined decision criterion enables us to evaluate the KY analysis objectively and refute CP's argument about its suboptimality.","This note shows that, due to the misapplication of the present value concept, the Chun and Platt (CP) formulation of a sequential selection problem, which intends to improve on the Kwan and Yuan (KY) analysis, is flawed and the decision criterion thus obtained is invalid. In the context of capital budgeting, we make necessary corrections to the CP analysis and establish a decision criterion which is more refined than the KY case. The refined decision criterion enables us to evaluate the KY analysis objectively and to refute CP's argument about its suboptimality. We also address the managerial implications of the refined decision criterion.",1993.0
153578545,The Effect of Racial and Ethnic Composition on Neighborhood Economic Change: A Multilevel and Longitudinal Look,"I employ multilevel modeling to examine how neighborhood minority composition is associated with change in neighborhood relative economic status from 1970 to 2010 in the largest 100 metropolitan areas of the USA. The negative effect of neighborhood minority composition on neighborhood economic gain is differentiated by deindustrialization and minority composition at the metropolitan level. In the longitudinal framework, the findings show that the negative effect of neighborhood minority composition has declined over time.","This article examines the relationship between racial/ethnic composition and neighborhood economic change in a multilevel and longitudinal framework. I employ multilevel modeling to examine how neighborhood minority composition is associated with change in neighborhood relative economic status from 1970 to 2010 in the largest 100 metropolitan areas of the USA. In the multilevel framework, the empirical analysis shows that the shares of black and Hispanic residents are consistently negatively related to neighborhood economic gain even when metropolitan-level factors are taken into account. This study also finds that the negative effect of neighborhood minority composition on neighborhood economic gain is differentiated by deindustrialization and minority composition at the metropolitan level. In the longitudinal framework, the findings show that the negative effect of neighborhood minority composition on neighborhood economic gain has declined over time.",2016.0
153578702,Trade union behaviour and inter-regional variations in unemployment rates,The disparity of unemployment rates across the United Kingdom is much more marked than the corresponding dispersion of wage rates. The price that low-efficiency regions pay for this desire for wage equality is higher unemployment rates.,"An important problem in the political economy of the United Kingdom is that the disparity of unemployment rates across its regions is much more marked than the corresponding dispersion of wage rates. One possibility is that this is due to the attitude of trade unions to their members in different regions. If unions wish to preserve parity between members in different regions, then they will value wage equality between regions over and above wage levels. This may then persuade them to overlook interregional productivity differences in setting wages. The price that low-efficiency regions will then pay for this desire for wage equality is higher unemployment rates. Copyright 1991 by Kluwer Academic Publishers",1991.0
153578994,The Arbitrage Pricing Model and Returns on Assets Under Uncertain Inflation,Authors have derived models in a mean-variance world utilizing methodologies similar to that first utilized by Mossin [9] or Merton. The only risk that cannot be diversified away is the covariance of an asset's return with the market.,"THE IMPACT OF INFLATION on equilibrium returns in capital markets has been the subject of several articles in recent years. Chen and Boness [1], Friend, Landskroner and Losq [4], Long [7] and Roll [13] have all constructed general equilibrium models which incorporate the impact of uncertain inflation on returns.' All of these authors have derived models in a mean-variance world utilizing methodologies similar to that first utilized by Mossin [9] or Merton [8]. The basic underlying tenet of mean-variance analysis is that for any given level of expected return investors wish to minimize the variance of return. In mean-variance equilibrium models the only risk that cannot be diversified away is the covariance of an asset's return with the market return. Assets which have the same covariance with the market have the same equilibrium required return. Thus in a mean-variance world if each member of the following pairs of assets had the same covariance with the market each member would have the same expected return: (a) a stock which was a perfect hedge against inflation versus one which was not, (b) a stock which was a perfect hedge against oil price changes versus one which was not, (c) a security that hedged against interest rate changes versus one which did not. In this article we break out of the limitations of the mean variance assumptions by utilizing the Arbitrage Pricing Theory (APT) of Ross [15], [16], [17]. This",1983.0
153579044,Volatility Estimation of Stock Prices using Garch Method,The ability to accurately measure and predict stock market volatility has a wide spread implications. The study is to examine the nature and the characteristics of stock market volatility of Kenyan stock markets and its stylized facts using GARCH models. In a financial crisis; the negative returns have higher volatility than positive returns.,"Economic decisions are modeled based on perceived distribution of the random variables in the future, assessment and measurement of the variance which has a significant impact on the future profit or losses of particular portfolio. The ability to accurately measure and predict the stock market volatility has a wide spread implications. Volatility plays a very significant role in many financial decisions. The main purpose of this study is to examine the nature and the characteristics of stock market volatility of Kenyan stock markets and its stylized facts using GARCH models. Symmetric volatility model namly GARCH model was used to estimate volatility of stock returns. GARCH (1, 1) explains volatility of Kenyan stock markets and its stylized facts including volatility clustering, fat tails and mean reverting more satisfactorily.The results indicates the evidence of time varying stock return volatility over the sampled period of time. In conclusion it follows that in a financial crisis; the negative returns shocks have higher volatility than positive returns shocks. Keywords: GARCH, Stylized facts, Volatility clustering",2015.0
153579187,Optimal hedge ratio and hedging effectiveness of stock index futures: evidence from India,"This study analyses four competing time series econometric models with daily data on NSE Stock Index Futures and S&P CNX Nifty Index. The effectiveness of the optimal hedge ratios is examined through the mean returns and the average variance reduction between the hedged and the unhedged positions for 1-, 5-, 10- and 20-day horizons.","In a free capital mobile world with increased volatility, the need for an optimal hedge ratio and its effectiveness is warranted to design a better hedging strategy with future contracts. This study analyses four competing time series econometric models with daily data on NSE Stock Index Futures and S&P CNX Nifty Index. The effectiveness of the optimal hedge ratios is examined through the mean returns and the average variance reduction between the hedged and the unhedged positions for 1-, 5-, 10- and 20-day horizons. The results clearly show that the time-varying hedge ratio derived from the multivariate GARCH model has higher mean return and higher average variance reduction across hedged and unhedged positions. Even though not outperforming the GARCH model, the simple OLS-based strategy performs well at shorter time horizons. The potential use of this multivariate GARCH model cannot be sublined because of its estimation complexities. However, from a cost of computation point of view, one can equally consider the simple OLS strategy that performs well at the shorter time horizons.",2008.0
153579256,"Short-term electoral change in England, 1974","Using national survey data to predict short-term electoral change in each English constituency. Three independent variables are suggested: neighbourhood effect, campaign spending, constituency type.","Abstract The study of short-term electoral change at a fine spatial scale is frequently hampered by the unavailability of suitable ecological data, let alone data on individuals. In Britain, most studies of change have used the measure of swing. An alternative is presented here, using national survey data to predict short-term electoral change in each English constituency. The deviations between the observed and predicted values are the dependent variables in an analysis of the ecological determinants of short-term change. Three independent variables are suggested: the neighbourhood effect; campaign spending; and constituency type (reflecting the spatial division of labour). All three contribute substantially in regression analyses, although some of the coefficients relating to campaign spending are difficult to interpret.",1981.0
153579288,Standardization policy and international trade,"In the case of non-recognition, a foreign firm must incur an additional cost to sell in the local market. In the case of non-recognition, a foreign firm must incur an additional cost to sell in the local market.","In this paper we examine the incentives for governments to recognize the standards of foreign products. In the case of non-recognition, a foreign firm must incur an additional cost to sell in the local market.",2001.0
153579395,The dynamics of artisanal and small‐scale mining reform,"Artisanal and small-scale mining are activities that have long been established in many developing countries. The need for policy reform is argued to be the foundation for discussions about environmental protection, sustainability and livelihoods.","Artisanal and small-scale mining are activities that have long been established in many developing countries, employing millions of people globally, either directly or in affiliated industries. Also, such activities are deplored for their adverse environmental impacts and their general avoidance of governments, tax collectors and other regulators. Decades of work have gone into addressing these problems, but with limited overall progress in evidence. Going back to some of the key dynamic relationships involved in artisanal mining and small-scale mining, the need for policy reform that gives consistent and effective incentives is argued to be the foundation on which other discussions about environmental protection, sustainability and livelihoods can be built.",2005.0
153579597,Female education and adjustment programs: A crosscountry statistical analysis,"The gap between male and female enrollment rates has narrowed on average for both the group of countries that have undertaken adjustment programs. For the adjusting group of countries, the closing of the gender gap is due to the average male enrollment rate falling toward the lower average female enrollment rate.","Abstract In countries that have undertaken World Bank-supported adjustment programs, a slowdown in the increase in average female combined first- and second-level gross school enrollment rates is observed between the preadjustment and adjustment phase. Furthermore, there has been an absolute decline in female enrollment rates in a number of adjusting countries over this period. The gap between male and female enrollment rates has narrowed on average for both the group of countries that have undertaken adjustment programs and for their control group that have not. For the adjusting group of countries, however, the closing of the gender gap is due to the average male enrollment rate falling toward the lower average female enrollment rate, whereas for the nonadjusting group of countries the gap has narrowed due to an increase in the averages of both male and female enrollment rates.",1995.0
153579681,On the-job training as a cause of brain drain,The failure of foreign-educated students to repatriate is a more prevalent form of brain drain than outright migration of skilled labor. The model may explain why the failure of foreign-educated students to repatriate is a more prevalent form of brain drain than outright migration of skilled labor.,"On-the-Job Training as a Cause of Brain Drain. —This paper presents a simple model based on the assertion that the efficacy of on-the-job training, as well as the productivity of skills, depends on the social stock of capital. It shows that as the degree of this dependency of on-the-job training upon capital stock increases, the problem of brain drain becomes more severe and more difficult to correct. The model may explain why the failure of foreign-educated students to repatriate is a more prevalent form of brain drain than outright migration of skilled labor. It is consistent with the repatriation pattern of Taiwanese students who received post-secondary education in Japan.",1995.0
153579717,Economic and strategic considerations surrounding Chinese FDI in the United States,We argue that Chinese FDI in the U.S. is more likely to take the form of acquisitions than greenfield investments. Most alleged costs to the US economy from inward FDI are either unlikely to occur or are already anticipated by existing US laws.,"The growth of outward investment from China has generated expressions of concern from policymakers in the United States regarding the economic and national security impacts of such investments. While inward foreign direct investment (FDI) has come to be viewed by most observers as generally imparting net economic benefits to the host economy, acquisitions of US companies by Chinese multinational companies (MNCs) have been criticized on several grounds. One is based on the mode of entry itself: some critics believe that entry by acquisition brings lower benefits than greenfield entry. A second and more prominent concern is that acquisitions of US companies by Chinese state-owned enterprises (SOEs) may be motivated by non-commercial objectives which, in turn, make those acquisitions of questionable value to the host economy. In this paper, we argue that Chinese FDI in the United States is more likely to take the form of acquisitions than greenfield investments for the foreseeable future. However, there is no strong case to be made that the host country economic benefits from Chinese FDI would be larger if entry took place primarily through greenfield investments. Furthermore, most of the alleged costs to the US economy from inward FDI from China are either unlikely to occur or are already anticipated by existing US laws and regulations, thus necessitating no additional, specific legislation.",2009.0
153579803,The chinese financial system at the Dawn of the 21st century: An Overview,"This paper comprehensively analyzes the past, present and future development of China’s financial system. The property rights structure, led by state-owned banks, is the prominent feature of the Chinese banking system. China’s financial decision-making authority belongs to the State Council.","Based on a systematic review and summarization of China’s 30 years of financial reform and development, this paper comprehensively analyzes the past, present and future development of China’s financial system and also presents the mechanism for China’s financial development from the view of political economics. Generally, the Chinese financial system is bank-oriented. The property rights structure, led by state-owned banks, is the prominent feature of the Chinese banking system. Equity, bond, money, currency and real estate markets have been developing rapidly; however, the development rate of these markets varies, and institutional construction generally falls behind the market development. China’s financial decision-making authority belongs to the State Council, and the financial supervision system adopts the mode of “separate regulation.” China’s state-driven, progressive financial reforms have promoted the formation of the government-led financial structure, which is composed of three parts: first, monetary policy, balancing both inflation control and economic growth; second, bank credit expansion under the implicit guarantee of the state; and third, the adjustable pegged exchange rate system based on capital controls. The next phase of financial reform in China will mainly focus on the following four key goals: first, to further improve the corporate governance and the mixed operation of financial institutions; second, to construct the institution of a financial market system and improve the effectiveness of the financial markets; third, to re-integrate regulatory resources, combine macro- and micro-prudent views, and establish a comprehensive framework for financial stability; fourth, to promote the liberalization of interest rates, marketization of the exchange rate and the opening of capital accounts based on a progressive approach and to improve the openness of the financial system based on macroeconomic stability.",2011.0
